,Name,Descriptio,Area,Population,pop,area,pop_den,pop_den_weighted,pop_weighted,prob,Inf_pop day 0,Inf_pop day 1,Inf_pop day 2,Inf_pop day 3,Inf_pop day 4,Inf_pop day 5,Inf_pop day 6,Inf_pop day 7,Inf_pop day 8,Inf_pop day 9,Inf_pop day 10,Inf_pop day 11,Inf_pop day 12,Inf_pop day 13,Inf_pop day 14,Inf_pop day 15,Inf_pop day 16,Inf_pop day 17,Inf_pop day 18,Inf_pop day 19
222,Pearl's Hill,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Outram,8230,8230,567377,0.0145053465332574,1.45053465332574,82,0.12,0,0,0,0,0,0,0,0,0,0,0,4,12,47,121,201,283,365,447,529
223,Mandai Estate,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Mandai,2120,2120,145071,0.0146135340626314,1.46135340626314,21,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
224,Fernvale,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Sengkang,35590,35590,2423380,0.0146860995799256,1.46860995799256,356,0.12,0,0,0,0,0,0,0,155,510,866,1222,1578,1934,2290,2646,3002,3358,3714,4070,4426
225,Alexandra Hill,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,15650,15650,1044300,0.0149861151010246,1.49861151010246,156,0.12,0,0,0,0,0,0,0,0,0,0,0,6,33,132,285,441,597,753,909,1065
226,Simei,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Tampines,42710,42710,2816161,0.0151660363168157,1.51660363168157,427,0.12,11,266,693,1120,1547,1974,2401,2828,3255,3682,4109,4536,4963,5390,5817,6244,6671,7098,7525,7952
227,Clementi Woods,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Clementi,16400,16400,1067726,0.0153597458524003,1.53597458524003,164,0.12,0,0,0,0,0,0,0,0,0,0,1,13,81,236,399,563,727,891,1055,1219
228,Ang Mo Kio Town Centre,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Ang Mo Kio,5020,5020,321163,0.0156306922030246,1.56306922030246,50,0.12,0,0,0,0,0,0,0,0,27,77,127,177,227,277,327,377,427,477,527,577
229,Marymount,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bishan,31540,31540,1992303,0.0158309253160789,1.58309253160789,315,0.12,0,0,0,0,0,0,0,87,402,717,1032,1347,1662,1977,2292,2607,2922,3237,3552,3867
230,Bishan East,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bishan,28820,28820,1818703,0.0158464576129253,1.58464576129253,288,0.12,0,0,0,0,0,0,0,218,506,794,1082,1370,1658,1946,2234,2522,2810,3098,3386,3674
231,Kembangan,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bedok,38440,38440,2419524,0.0158874224847532,1.58874224847532,384,0.12,0,64,445,829,1213,1597,1981,2365,2749,3133,3517,3901,4285,4669,5053,5437,5821,6205,6589,6973
232,Balestier,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Novena,32340,32340,1952490,0.0165634651137778,1.65634651137778,323,0.12,0,0,0,0,0,285,608,931,1254,1577,1900,2223,2546,2869,3192,3515,3838,4161,4484,4807
233,Compassvale,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Sengkang,18510,18510,1107980,0.0167060777270348,1.67060777270348,185,0.12,0,0,0,0,0,0,0,109,294,479,664,849,1034,1219,1404,1589,1774,1959,2144,2329
234,Pasir Ris Central,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Pasir Ris,25730,25730,1531900,0.0167961355179842,1.67961355179842,257,0.12,5,118,375,632,889,1146,1403,1660,1917,2174,2431,2688,2945,3202,3459,3716,3973,4230,4487,4744
235,Bedok South,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bedok,51190,51190,3037789,0.0168510716182065,1.68510716182065,512,0.12,9,271,783,1295,1807,2319,2831,3343,3855,4367,4879,5391,5903,6415,6927,7439,7951,8463,8975,9487
236,Upper Paya Lebar,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Serangoon,15540,15540,910716,0.0170634972922404,1.70634972922404,155,0.12,0,0,0,0,0,51,178,333,488,643,798,953,1108,1263,1418,1573,1728,1883,2038,2193
237,Geylang Bahru,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Kallang,12870,12870,745438,0.0172650173455069,1.72650173455069,129,0.12,0,0,0,0,95,224,353,482,611,740,869,998,1127,1256,1385,1514,1643,1772,1901,2030
238,Clementi Central,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Clementi,13490,13490,758148,0.0177933596078866,1.77933596078866,135,0.12,0,0,0,0,0,0,0,0,0,0,2,22,95,227,362,497,632,767,902,1037
239,Lorong 8 Toa Payoh,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Toa Payoh,8220,8220,445589,0.0184474930934112,1.84474930934112,82,0.12,0,0,0,0,0,0,0,61,139,220,302,384,466,548,630,712,794,876,958,1040
240,Waterway East,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Punggol,28340,28340,1509361,0.0187761575925176,1.87761575925176,283,0.12,0,0,0,0,0,0,0,0,176,459,742,1025,1308,1591,1874,2157,2440,2723,3006,3289
241,Sembawang North,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Sembawang,26860,26860,1413706,0.0189997071526895,1.89997071526895,269,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41
242,Choa Chu Kang Central,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Choa Chu Kang,21400,21400,1112119,0.0192425450873513,1.92425450873513,214,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,107,321,535,749,963,1177
243,Potong Pasir,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Toa Payoh,12650,12650,647818,0.0195270893985656,1.95270893985656,126,0.15,0,0,0,0,0,102,228,354,480,606,732,858,984,1110,1236,1362,1488,1614,1740,1866
244,Woodlands West,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Woodlands,32890,32890,1670896,0.0196840497553408,1.96840497553408,329,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30
245,Chinatown,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Outram,11880,11880,595157,0.0199611195029211,1.99611195029211,119,0.15,0,0,0,0,0,0,0,0,0,0,0,2,10,37,108,220,336,453,571,689
246,Northland,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Yishun,30830,30830,1531410,0.0201317739860651,2.01317739860651,308,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
247,Sungei Road,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Rochor,2420,2420,117902,0.0205255211955692,2.05255211955692,24,0.15,0,0,0,0,0,9,25,42,61,81,101,121,141,161,181,201,221,241,261,281
248,Matilda,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Punggol,30440,30440,1437442,0.0211765065999185,2.11765065999185,304,0.15,0,0,0,0,0,0,0,0,179,483,787,1091,1395,1699,2003,2307,2611,2915,3219,3523
249,Woodgrove,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Woodlands,35850,35850,1687965,0.0212385920324177,2.12385920324177,358,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28
250,Henderson Hill,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,12870,12870,603474,0.0213265194523708,2.13265194523708,129,0.15,0,0,0,0,0,0,0,0,0,0,2,13,49,155,284,413,542,671,800,929
251,Toh Guan,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Jurong East,16510,16510,756971,0.0218106109745287,2.18106109745287,165,0.15,0,0,0,0,0,0,0,0,0,0,0,6,46,189,354,519,684,849,1014,1179
252,Mei Chin,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Queenstown,16750,16750,758799,0.0220743569772759,2.20743569772759,168,0.15,0,0,0,0,0,0,0,0,0,0,3,17,68,207,370,538,706,874,1042,1210
253,Tampines West,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Tampines,78110,78110,3522142,0.0221768457944058,2.21768457944058,781,0.15,16,549,1330,2111,2892,3673,4454,5235,6016,6797,7578,8359,9140,9921,10702,11483,12264,13045,13826,14607
254,Lorong Ah Soo,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Hougang,34180,34180,1536223,0.0222493739515682,2.22493739515682,342,0.15,0,0,0,0,0,73,307,649,991,1333,1675,2017,2359,2701,3043,3385,3727,4069,4411,4753
255,Macpherson,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Geylang,28630,28630,1280477,0.0223588553328174,2.23588553328174,286,0.15,0,0,0,198,484,770,1056,1342,1628,1914,2200,2486,2772,3058,3344,3630,3916,4202,4488,4774
256,Woodlands South,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Woodlands,35840,35840,1597289,0.0224380184174561,2.24380184174561,358,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51
257,Kebun Bahru,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Ang Mo Kio,23910,23910,1060555,0.0225447996567835,2.25447996567835,239,0.15,0,0,0,0,0,0,0,0,208,447,686,925,1164,1403,1642,1881,2120,2359,2598,2837
258,Pasir Ris West,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Pasir Ris,36330,36330,1604825,0.0226379823345225,2.26379823345225,363,0.15,5,129,492,855,1218,1581,1944,2307,2670,3033,3396,3759,4122,4485,4848,5211,5574,5937,6300,6663
259,Kim Keat,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Toa Payoh,8610,8610,374927,0.0229644704169078,2.29644704169078,86,0.15,0,0,0,0,0,53,138,224,310,396,482,568,654,740,826,912,998,1084,1170,1256
260,Clementi West,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Clementi,16470,16470,706924,0.0232981197413018,2.32981197413018,165,0.15,0,0,0,0,0,0,0,0,0,0,0,6,69,223,387,552,717,882,1047,1212
261,Braddell,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Toa Payoh,10760,10760,452274,0.0237908878246373,2.37908878246373,108,0.15,0,0,0,0,0,0,75,183,291,399,507,615,723,831,939,1047,1155,1263,1371,1479
262,Ghim Moh,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Queenstown,11900,11900,491599,0.0242067213318172,2.42067213318172,119,0.15,0,0,0,0,0,0,0,0,0,0,2,21,91,204,322,441,560,679,798,917
263,Bendemeer,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Kallang,33830,33830,1395390,0.0242441181318484,2.42441181318484,338,0.15,0,0,0,0,197,530,868,1206,1544,1882,2220,2558,2896,3234,3572,3910,4248,4586,4924,5262
264,Taman Jurong,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Jurong West,36940,36940,1504343,0.0245555701060197,2.45555701060197,369,0.15,0,0,0,0,0,0,0,0,0,0,0,0,5,58,417,786,1155,1524,1893,2262
265,Marine Parade,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Marine Parade,28910,28910,1175688,0.0245898571729915,2.45898571729915,289,0.15,0,0,145,434,723,1012,1301,1590,1879,2168,2457,2746,3035,3324,3613,3902,4191,4480,4769,5058
266,Serangoon Central,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Serangoon,26480,26480,1076241,0.0246041546456602,2.46041546456602,265,0.15,0,0,0,0,0,0,161,426,691,956,1221,1486,1751,2016,2281,2546,2811,3076,3341,3606
267,Anchorvale,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Sengkang,38040,38040,1519359,0.0250368741028289,2.50368741028289,380,0.15,0,0,0,0,0,0,0,0,365,745,1125,1505,1885,2265,2645,3025,3405,3785,4165,4545
268,Serangoon North,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Serangoon,17490,17490,693954,0.0252033996489681,2.52033996489681,175,0.15,0,0,0,0,0,0,0,140,315,490,665,840,1015,1190,1365,1540,1715,1890,2065,2240
269,Trafalgar,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Hougang,44800,44800,1768008,0.0253392518585889,2.53392518585889,448,0.15,0,0,0,0,0,0,0,393,841,1289,1737,2185,2633,3081,3529,3977,4425,4873,5321,5769
270,Chong Boon,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Ang Mo Kio,27900,27900,1093192,0.0255215918155274,2.55215918155274,279,0.15,0,0,0,0,0,0,0,221,500,779,1058,1337,1616,1895,2174,2453,2732,3011,3290,3569
271,Kangkar,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Hougang,26080,26080,1021017,0.0255431594185014,2.55431594185014,261,0.15,0,0,0,0,0,0,80,327,588,849,1110,1371,1632,1893,2154,2415,2676,2937,3198,3459
272,Telok Blangah Rise,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,13820,13820,540882,0.0255508595220399,2.55508595220399,138,0.15,0,0,0,0,0,0,0,0,0,0,0,0,8,57,190,327,465,603,741,879
273,Hougang East,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Hougang,21940,21940,854194,0.025685031737521,2.5685031737521,219,0.15,0,0,0,0,0,0,0,203,422,641,860,1079,1298,1517,1736,1955,2174,2393,2612,2831
274,Tanglin Halt,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Queenstown,13160,13160,510019,0.0258029602818719,2.58029602818719,132,0.15,0,0,0,0,0,0,0,0,0,0,6,22,85,202,334,466,598,730,862,994
275,Commonwealth,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Queenstown,8130,8130,314709,0.0258333889402591,2.58333889402591,81,0.15,0,0,0,0,0,0,0,0,0,0,1,15,57,130,210,291,372,453,534,615
276,Boon Keng,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Kallang,10970,10970,416547,0.0263355635738584,2.63355635738584,110,0.15,0,0,0,0,106,216,326,436,546,656,766,876,986,1096,1206,1316,1426,1536,1646,1756
277,Bedok North,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bedok,85930,85930,3246933,0.0264649747931356,2.64649747931356,859,0.15,32,562,1421,2280,3139,3998,4857,5716,6575,7434,8293,9152,10011,10870,11729,12588,13447,14306,15165,16024
